(V2,0.00,47348977762304.00
(V2,0.83,47348977762304.00
(V2,1.67,47348977762304.00
(V2,2.33,47348977762304.00
(V2,3.17,47348977762304.00
(V2,4.00,47348977762304.00
(V2,4.83,47348977762304.00
(V2,5.67,47348977762304.00
(V8,0.00,47348977762304.00
(V2,6.50,47348977762304.00
(V8,0.00,47348977762304.00
(V2,7.33,47348977762304.00
(V8,0.00,47348977762304.00
(V2,8.17,47348977762304.00
(V8,0.00,47348977762304.00
(V2,10.67,47348977762304.00
(V8,0.00,47348977762304.00
(V2,11.50,47348977762304.00
(V8,0.00,47348977762304.00
(V2,12.33,47348977762304.00
(V8,0.00,47348977762304.00
(V2,13.17,47348977762304.00
(V8,0.00,47348977762304.00
(V2,14.00,47348977762304.00
(V8,0.00,47348977762304.00
(V2,14.83,47348977762304.00
(V8,0.00,47348977762304.00
(V2,15.67,47348977762304.00
(V8,0.00,47348977762304.00
(V2,16.50,47348977762304.00
(V8,0.00,47348977762304.00
(V2,17.33,47348977762304.00
(V8,0.00,47348977762304.00
(V2,18.17,47348977762304.00
(V8,0.00,47348977762304.00
(V2,19.00,47348977762304.00
(V8,0.00,47348977762304.00
(V24,0.00,47348977762304.00
(V2,22.33,47348977762304.00
(V8,0.00,47348977762304.00
(V24,0.00,47348977762304.00
(V2,23.17,47348977762304.00
(V8,0.00,47348977762304.00
(V24,0.00,47348977762304.00
(V2,24.00,47348977762304.00
(V8,0.00,47348977762304.00
(V24,0.00,47348977762304.00
(V2,24.83,47348977762304.00
(V8,0.00,47348977762304.00
(V24,0.00,47348977762304.00
(V2,27.33,47348977762304.00
(V8,0.00,47348977762304.00
(V24,0.00,47348977762304.00
(V2,29.00,47348977762304.00
(V8,0.00,47348977762304.00
(V24,0.00,47348977762304.00
(V8,0.50,47348977762304.00
(V24,0.00,47348977762304.00
(V8,1.33,47348977762304.00
(V24,0.00,47348977762304.00
(V8,2.17,47348977762304.00
(V24,0.00,47348977762304.00
(V8,3.00,47348977762304.00
(V24,0.00,47348977762304.00
(V8,3.83,47348977762304.00
(V24,0.00,47348977762304.00
(V8,4.67,47348977762304.00
(V24,0.00,47348977762304.00
(V8,5.50,47348977762304.00
(V24,0.00,47348977762304.00
(V8,7.17,47348977762304.00
(V24,0.00,47348977762304.00
(V29,0.00,47348977762304.00
(V8,8.00,47348977762304.00
(V24,0.00,47348977762304.00
(V29,0.00,47348977762304.00
(V8,8.83,47348977762304.00
(V24,0.00,47348977762304.00
(V29,0.00,47348977762304.00
(V8,17.17,47348977762304.00
(V24,0.00,47348977762304.00
(V29,0.00,47348977762304.00
(V2,0.00,0.00
(V2,0.83,0.00
(V2,1.67,0.00
(V2,2.33,0.00
(V2,3.17,0.00
(V2,4.00,0.00
(V2,4.83,0.00
(V2,5.67,0.00
(V8,0.00,0.00
(V2,6.50,0.00
(V8,0.00,0.00
(V2,7.33,0.00
(V8,0.00,0.00
(V2,8.17,0.00
(V8,0.00,0.00
(V2,10.67,0.00
(V8,0.00,0.00
(V2,11.50,0.00
(V8,0.00,0.00
(V2,12.33,0.00
(V8,0.00,0.00
(V2,13.17,0.00
(V8,0.00,0.00
(V2,14.00,0.00
(V8,0.00,0.00
(V2,14.83,0.00
(V8,0.00,0.00
(V2,15.67,0.00
(V8,0.00,0.00
(V2,16.50,0.00
(V8,0.00,0.00
(V2,17.33,0.00
(V8,0.00,0.00
(V2,18.17,0.00
(V8,0.00,0.00
(V2,19.00,0.00
(V8,0.00,0.00
(V24,0.00,0.00
(V2,22.33,0.00
(V8,0.00,0.00
(V24,0.00,0.00
(V2,23.17,0.00
(V8,0.00,0.00
(V24,0.00,0.00
(V2,24.00,0.00
(V8,0.00,0.00
(V24,0.00,0.00
(V2,24.83,0.00
(V8,0.00,0.00
(V24,0.00,0.00
(V2,27.33,0.00
(V8,0.00,0.00
(V24,0.00,0.00
(V2,29.00,0.00
(V8,0.00,0.00
(V24,0.00,0.00
(V8,0.50,0.00
(V24,0.00,0.00
(V8,1.33,0.00
(V24,0.00,0.00
(V8,2.17,0.00
(V24,0.00,0.00
(V8,3.00,0.00
(V24,0.00,0.00
(V8,3.83,0.00
(V24,0.00,0.00
(V8,4.67,0.00
(V24,0.00,0.00
(V8,5.50,0.00
(V24,0.00,0.00
(V8,7.17,0.00
(V24,0.00,0.00
(V29,0.00,0.00
(V8,8.00,0.00
(V24,0.00,0.00
(V29,0.00,0.00
(V8,8.83,0.00
(V24,0.00,0.00
(V29,0.00,0.00
(V2,0.00,0.00
(V2,0.00,0.00
(V2,0.83,0.00
(V2,0.00,0.00
(V2,0.83,0.00
(V2,0.00,0.00
(V2,0.00,0.00
(V2,0.83,0.00
(V2,1.67,0.00
(V2,2.33,0.00
(V2,0.00,0.00
(V2,0.83,0.00
(V2,1.67,0.00
(V2,2.33,0.00
(V2,3.17,0.00
(V2,4.00,0.00
(V2,4.83,0.00
(V2,0.00,0.00)
(V2,0.83,0.00)
(V2,0.00,0.00)
(V2,0.83,0.00)
(V2,0.00,0.00)
(V2,0.83,1.00)
(V2,1.67,2.00)
(V2,2.33,0.00)
(V2,3.17,1.00)
(V2,4.00,2.00)
(V2,4.83,3.00)
(V2,5.67,4.00)
(V8,0.00,4.00)
(V2,6.50,5.00)
(V8,0.00,5.00)
(V2,0.00,0.00)
(V2,0.83,1.00)
(V2,1.67,2.00)
(V2,2.33,0.00)
(V2,3.17,1.00)
(V2,4.00,2.00)
(V2,4.83,3.00)
(V2,5.67,4.00)
(V8,0.00,4.00)
(V2,0.00,0.00)
(V2,0.83,1.00)
(V2,1.67,2.00)
(V2,2.33,0.00)
(V2,3.17,1.00)
(V2,4.00,2.00)
(V2,4.83,3.00)
(V2,5.67,4.00)
(V8,0.00,4.00)
(V2,6.50,5.00)
(V8,0.00,5.00)
(V2,7.33,6.00)
(V8,0.00,6.00)
(V2,8.17,7.00)
(V8,0.00,7.00)
(V2,10.67,10.55)
(V8,0.00,10.55)
(V2,11.50,11.80)
(V8,0.00,11.80)
(V2,12.33,13.05)
(V8,0.00,13.05)
(V2,13.17,14.30)
(V8,0.00,14.30)
(V2,14.00,15.55)
(V8,0.00,15.55)
(V2,14.83,16.80)
(V8,0.00,16.80)
(V2,15.67,18.05)
(V8,0.00,18.05)
(V2,16.50,19.30)
(V8,0.00,19.30)
(V2,17.33,20.55)
(V8,0.00,20.55)
(V2,18.17,21.80)
(V8,0.00,21.80)
(V2,19.00,23.05)
(V8,0.00,23.05)
(V24,0.00,23.05)
(V2,22.33,28.05)
(V8,0.00,28.05)
(V24,0.00,28.05)
(V2,23.17,29.30)
(V8,0.00,29.30)
(V24,0.00,29.30)
(V2,24.00,30.55)
(V8,0.00,30.55)
(V24,0.00,30.55)
(V2,24.83,31.80)
(V8,0.00,31.80)
(V24,0.00,31.80)
(V2,27.33,35.55)
(V8,0.00,35.55)
(V24,0.00,35.55)
(V2,29.00,38.05)
(V8,0.00,38.05)
(V24,0.00,38.05)
(V8,0.50,0.75)
(V24,0.00,0.75)
(V8,1.33,2.00)
(V24,0.00,2.00)
(V8,2.17,3.25)
(V24,0.00,3.25)
(V8,3.00,4.50)
(V24,0.00,4.50)
(V8,3.83,5.75)
(V24,0.00,5.75)
(V8,4.67,7.00)
(V24,0.00,7.00)
(V8,5.50,8.25)
(V24,0.00,8.25)
(V8,7.17,10.75)
(V24,0.00,10.75)
(V29,0.00,10.75)
(V8,8.00,12.00)
(V24,0.00,12.00)
(V29,0.00,12.00)
(V8,8.83,13.30)
(V24,0.00,13.30)
(V29,0.00,13.30)
(V8,17.17,28.30)
(V24,0.00,28.30)
(V29,0.00,28.30)
